latitude,longitude,hour,safety_score,is_safe
23.053219612577667,72.55315734766455,14,67,1
17.515246736659346,78.6234524890909,15,95,1
18.978755588145084,72.76510716915904,22,26,0
19.026947988155523,72.92293658716392,14,46,0
23.171451393267528,72.66135167492821,22,47,0
22.87670727264935,72.67203839120307,13,67,1
21.119478282729684,72.86537988526104,5,77,1
26.973089590928243,81.02674440572757,20,85,1
11.382309307997566,75.80892131728132,11,95,1
17.29966692887256,78.52318351203012,18,85,1
21.174117319476697,79.17036126794534,1,72,1
11.078424239596798,77.0581112763126,1,75,1
13.084135715040286,77.62016107122965,2,54,1
22.517272976484076,88.39256330520594,10,89,1
28.714657089313178,77.14878500217092,20,5,0
23.116240464245045,72.43811499297678,14,67,1
21.127089652597565,72.87043687247126,11,77,1
28.65533490409008,77.53611393339348,6,95,1
22.45637955072775,88.43498147424829,21,79,1
22.763294838769784,75.89652101641093,2,74,1
18.979328351268624,72.92534425417051,2,26,0
21.08925807176943,79.10388077655062,4,72,1
25.47140100312341,85.16639451535457,7,95,1
18.573624689554276,73.92722241228755,9,86,1
18.951888447839885,72.75517775088663,4,26,0
26.848783358538686,75.74519361905271,19,77,1
25.607337264099822,85.02161101045421,18,85,1
21.315682262931176,72.89042947063398,7,77,1
18.51240558627524,73.74404657726747,5,86,1
17.28145369542233,78.54549062769999,11,95,1
26.391657864749888,80.30927131364074,8,95,1
22.741692669042283,75.94119302250758,22,74,1
25.449697710009062,85.16159440254751,23,75,1
22.940306969424096,72.56101847651021,12,67,1
28.5952616030967,77.51997782264263,10,95,1
9.986682619476687,76.29799868705919,3,68,1
21.26011018639748,72.6978607019401,23,57,1
26.5222681464429,80.46833101404391,15,95,1
12.865254597655653,77.68997416377681,4,54,1
11.249697871462853,75.79789515228678,18,85,1
22.844764687293786,75.88353990579644,8,94,1
11.285319185618135,75.6479903837247,0,75,1
28.62997920029614,77.37843733397835,8,95,1
25.5056214813048,85.18947563215428,3,75,1
21.093186141490136,79.02438167213325,20,82,1
11.370718977037985,75.65759069929044,12,95,1
25.57927431040483,85.17972758638375,10,95,1
22.64935340149792,88.41184373920869,15,89,1
22.627127824516265,75.95529913766107,20,84,1
22.532112967610146,88.22452401246733,12,89,1
21.07813769045573,78.99097400634108,3,72,1
17.34106247976684,78.43276960905523,0,75,1
22.846988050533312,75.74623569334412,0,74,1
11.318436296221254,75.89091667802221,7,95,1
26.858275396852516,80.86935043411019,4,75,1
18.964174996296716,72.78023432955204,10,46,0
25.5319293896449,85.19457459536416,20,85,1
28.57711383740722,77.15327795426896,6,10,0
18.477988439343683,73.7800575829168,16,86,1
28.688642106763616,77.09613276752515,20,5,0
26.4092183157075,80.30381148133343,15,95,1
26.9471707529173,75.83012811948194,10,87,1
17.267757576205714,78.49068602787123,19,85,1
22.750102846410066,75.7630183322168,7,94,1
21.091358632574842,79.13204790700956,8,92,1
21.28202483337539,72.85617852216195,2,57,1
11.157839385432549,75.71764779604756,5,95,1
27.036958153751655,75.85914949176826,11,87,1
28.61567673244099,77.39762297321359,19,85,1
26.810917257701977,75.92766945980344,7,87,1
22.585881920083672,75.91157401470448,5,94,1
10.921380072301114,76.86358930366659,10,95,1
22.960308637822816,72.70264500438434,23,47,0
19.128851751205872,72.89809680555278,22,26,0
11.229965958715692,75.87304165811258,14,95,1
28.84565459615916,77.16605061845506,10,10,0
18.480487565419505,73.87246256911266,2,66,1
10.947110779135272,77.08529840334853,11,95,1
28.795742870302437,77.25001689174783,22,5,0
18.63528557017611,74.00250270215908,19,76,1
26.376694617845015,80.42181223949531,2,75,1
17.249207143685467,78.45314456975503,0,75,1
11.27294852292999,75.73951804616368,7,95,1
9.81125254954809,76.39964698865833,15,88,1
19.07461555065179,72.86465816108263,18,36,0
26.795249706704247,80.81039354983787,15,95,1
26.895886198704407,75.8480724646738,4,67,1
26.77402386464227,81.09035548439158,18,85,1
10.91456932237945,76.94143976232014,9,95,1
18.520000794389254,73.87076578519957,14,86,1
26.69831106722707,80.96055951975589,0,75,1
19.11814278465853,72.76912002022156,5,46,0
18.5669658763739,73.76405637730217,22,66,1
26.904604209690994,75.83856191337307,0,67,1
21.158770976774456,72.7840162398689,7,77,1
18.98989537725544,72.76959457456032,16,46,0
25.489034096554857,85.06035753547827,1,75,1
22.59209180196182,88.22316569799428,8,89,1
26.748213107270374,80.89496427183775,15,95,1
18.995246544391126,72.8184485816316,10,46,0
26.880949351745922,80.94774696561902,12,95,1
28.584124238191983,77.24515682005558,0,5,0
11.209638948622764,75.77195995433308,16,95,1
21.156419807398333,79.22183621573708,2,72,1
18.56305592218616,73.95887345703322,15,86,1
26.88472829094087,75.92764254139404,23,67,1
17.310802831418453,78.42824563623682,22,75,1
28.625073040567163,77.0946567196952,22,5,0
13.019900691322382,77.73591455200659,3,54,1
18.59453094886163,73.97400421575809,15,86,1
21.137510162526258,79.1604540685943,15,92,1
21.3187054949322,72.89909310075075,17,77,1
22.612088625043103,88.5034539045146,5,89,1
22.56023911414395,88.4942301062463,18,79,1
21.219163372227392,72.96249418385315,16,77,1
11.098235116648592,77.02072423872504,10,95,1
21.191116705380058,78.94093998557359,20,82,1
26.720080264268322,80.99406811700433,13,95,1
18.41914653360277,73.89143225045021,0,66,1
21.292755895018487,79.16582509995554,8,92,1
26.76792423459617,80.81976881903296,18,85,1
26.378859630757866,80.39730700403601,23,75,1
21.221831402986698,72.96195129631352,12,77,1
12.94038796767975,80.2863658968491,9,42,0
19.03125927617555,73.02760077943414,10,46,0
26.841482784447386,80.82265876694593,10,95,1
12.986635855876544,77.63926488273525,13,74,1
11.336022113581631,75.79151398652459,17,95,1
26.564631769376277,80.3171112363006,11,95,1
28.562368275077578,77.53018602114129,9,95,1
13.144270802727993,80.1635595105303,3,22,0
28.615311748018026,77.17067322258862,0,5,0
21.075118702360392,72.83893688049163,8,77,1
22.69463986108631,75.96161419016626,23,74,1
21.148542276038643,72.90182791346002,18,67,1
21.167627255225344,72.92212992932618,16,77,1
26.78705671537454,81.07882816028652,12,95,1
26.857016209441202,75.64903130479792,1,67,1
26.559102276170876,80.39492587944379,0,75,1
19.219249253253853,72.78393416552491,22,26,0
18.62028806171853,73.91557513528608,20,76,1
13.216156874479942,80.41761388449574,21,32,0
22.675598586190663,88.40008179382453,16,89,1
9.989590833858836,76.2254113401014,3,68,1
26.95492347921088,75.91466648024719,4,67,1
18.97841529157438,72.884376429906,7,46,0
12.893213317787504,77.54415212697322,5,74,1
18.50730310224601,73.91714580654134,21,76,1
18.601705846944803,73.80865239810284,20,76,1
22.805042583315085,75.85763078626411,2,74,1
28.591810858699176,77.56416870825159,15,95,1
28.613700343942746,77.08645110882179,3,5,0
18.527364115197656,73.71081290795954,14,86,1
9.991213844548767,76.25909333038211,13,88,1
11.398022718618234,75.68906244797824,2,75,1
22.494399253105776,88.41397394476982,20,79,1
18.447454542665263,73.78999217053378,11,86,1
18.987851578179153,72.98674550527261,11,46,0
11.194071119066493,75.72165639127732,0,75,1
22.72274277067027,75.91834773207628,6,94,1
23.042152392206486,72.59021949626845,3,47,0
22.610958713823383,75.89963773712716,19,84,1
11.119918547639402,75.8548292428948,9,95,1
26.901712550104747,80.8825837745796,23,75,1
10.080198900340521,76.28266156005935,11,88,1
21.24390909702589,72.83490768380388,15,77,1
26.475395213731964,80.36847871178946,14,95,1
22.86885393847347,75.9359163846231,3,74,1
22.911449495165613,72.50250417917918,3,47,0
22.77506256038204,75.80685414902591,21,84,1
26.89020810078714,80.87680045782803,23,75,1
25.739236870402586,85.23029320402503,13,95,1
26.897953476479884,80.95961057792395,21,85,1
13.077900621486148,77.50075676233767,18,64,1
11.139056502658336,75.87932593710559,18,85,1
17.461395989009382,78.34749978728723,1,75,1
13.073108106946842,80.21483308149948,16,42,0
21.03543445707917,79.13434109888324,14,92,1
18.643377386989826,73.79438048363244,15,86,1
21.19703750813823,79.18715497310077,0,72,1
21.25703340213083,79.15319709435447,19,82,1
13.054513080297893,77.4774363487167,13,74,1
25.522690446254142,85.2180354685358,18,85,1
11.299158834713941,75.75587823342475,20,85,1
23.139399495839903,72.48678433442542,18,57,1
25.510930106399357,85.21211346207515,11,95,1
25.69222873522764,85.07242069852272,13,95,1
28.576243141924614,77.43057043720337,9,95,1
17.312605011490753,78.50019464131907,1,75,1
28.75142772906546,77.12315229284667,9,10,0
28.67577528996209,77.45800409223659,20,85,1
12.965461181083981,77.45213494791284,7,74,1
22.813698314014495,75.72980646578343,14,94,1
11.034109740212472,76.94027643304895,4,75,1
28.797506931643216,77.5247699810138,19,85,1
13.213039531504775,80.40511218627047,20,32,0
26.99652431950397,75.80321502270915,16,87,1
11.08788666919793,76.98337130508034,3,75,1
28.683387559179877,77.18393563967771,4,5,0
26.35260494074682,80.38016516012371,12,95,1
18.537073988890743,73.78952160872879,20,76,1
13.016587253680385,77.49988087811505,23,54,1
26.74823244934309,81.02813304623052,20,85,1
22.976708805054088,72.71764925594327,16,67,1
22.681921970862692,75.72296194908466,11,94,1
11.313460572041915,75.82687998802456,14,95,1
28.804442668061164,77.0609488024872,17,10,0
25.599207537175477,85.08548629122602,19,85,1
23.05159389535531,72.44789379467025,0,47,0
26.981233903936076,81.06120932529899,4,75,1
18.54814995432749,73.91163128051545,10,86,1
13.051228254365208,80.38934691491484,8,42,0
22.9861676762471,72.51745693560983,1,47,0
26.74596650595816,80.97918452579354,10,95,1
9.830397948207068,76.34257426067953,2,68,1
11.115740542730489,75.87993390650239,4,75,1
11.394157314755772,75.73697777964534,2,75,1
26.5975983041593,80.29277642642117,2,75,1
13.030418849363105,77.53672729059171,13,74,1
21.19606104957065,79.10143794273566,2,72,1
28.531231246010478,77.32179615354812,3,75,1
28.62606748152851,77.14344740856421,6,10,0
23.042741836414788,72.6494864530794,17,67,1
26.780148939398973,81.01279642179605,10,95,1
25.562710312377998,85.26514438337027,21,85,1
22.642976170259693,75.8017581860073,23,74,1
22.6247056639748,75.99513700731437,16,94,1
28.77697928015567,77.38345731324112,8,95,1
26.48699868116626,80.2932686858214,1,75,1
17.367787293301216,78.34932472021315,10,95,1
19.135603488027392,72.80930645615844,23,26,0
18.504456879460808,73.80244919232229,3,66,1
11.072754939192357,77.01750701876887,6,95,1
9.881642648727789,76.15492821658123,21,78,1
10.04236382887554,76.2438452893556,9,88,1
10.963420077667694,76.85595806247723,3,75,1
10.035078996612809,76.31882537617632,22,68,1
22.977627485538015,72.45803519118219,6,67,1
26.763825484282712,75.76498990823114,11,87,1
22.600868958021305,88.28200674521123,22,69,1
11.154725100493653,77.0120621423561,18,85,1
11.236177031979325,75.696802823245,0,75,1
17.271877761065852,78.4019832983654,6,95,1
26.488888467350876,80.23101172930272,16,95,1
21.24727565885881,72.84350722476839,7,77,1
13.183870224571788,80.2047260055116,16,42,0
12.838543481631383,77.61348225265456,1,54,1
9.809276945581313,76.20996738693972,14,88,1
26.811986085101776,75.8462509742567,17,87,1
10.931932989126452,76.84162062141611,15,95,1
21.222412036496884,79.18198507035669,6,92,1
26.582789990455918,80.19149466851954,21,85,1
21.037672411733535,78.99755522623647,3,72,1
26.97293072356021,75.72086216248421,0,67,1
11.391608562225736,75.7078281489832,8,95,1
13.05998484279448,80.22262686820949,6,42,0
9.950205149394586,76.27507106183944,13,88,1
18.628841083557177,73.72721489569334,15,86,1
22.512406559276876,88.26275967494998,5,89,1
21.091387471890613,72.75313274364011,0,57,1
23.068771476420796,72.69437626489942,2,47,0
25.529253666285708,85.20109042703106,12,95,1
11.097350574703025,76.9774633439454,7,95,1
22.828672352426388,75.89019365511211,12,94,1
22.607152640818143,75.72732603508629,1,74,1
26.40771092204024,80.27167634886804,19,85,1
21.21997745364056,79.02473342746715,22,72,1
22.80192168926759,75.95522778484596,4,74,1
26.915235810274076,75.64225499495181,11,87,1
10.933732680697515,76.98977433692099,1,75,1
25.4961032922328,85.16050704526916,18,85,1
10.052336672105614,76.2303693126669,22,68,1
17.371867934766396,78.53773628575956,15,95,1
21.20363879387445,72.84346776876824,0,57,1
26.423982593002147,80.37751508878381,20,85,1
22.480297842433075,88.35381811218217,12,89,1
21.046138642610035,79.11022268198539,19,82,1
22.675407696174794,88.31480229143307,14,89,1
13.06634928006056,80.17638612509758,3,22,0
26.97076194697891,80.95407173199365,5,95,1
11.184925432976952,75.71296246068646,10,95,1
22.61903133119842,75.74474712712541,9,94,1
22.837170155127247,76.00435424803423,21,84,1
11.003175745916128,76.8975775507342,2,75,1
26.384614706219185,80.43311258290201,3,75,1
26.881107489833955,75.87169008240983,13,87,1
28.62931349827069,77.10943465947871,18,5,0
10.889849987559137,76.97244694831997,5,95,1
13.099064281023132,80.12290592416645,21,32,0
21.25038603824083,79.16117354809222,0,72,1
21.05663566312321,72.95428557981514,8,77,1
26.753178163940653,80.95965047616168,4,75,1
25.505059744032508,85.06779083159293,10,95,1
26.839835150991,75.88411907862212,1,67,1
13.058736493718056,77.45351968039816,22,54,1
28.676680322134356,77.3306014131562,20,85,1
13.21963394965812,80.3663827860747,23,22,0
26.84254401558402,80.81283499665341,11,95,1
21.18837729703913,72.96181504233267,2,57,1
21.035789832486586,79.19664023501839,1,72,1
18.940972202132542,72.77066646682948,13,46,0
22.63157977368844,75.93290169478033,18,84,1
11.238557433241365,75.80854464711324,15,95,1
18.658139502934976,73.72151370450031,22,66,1
22.625889111510013,88.46860047440398,11,89,1
17.366818269840895,78.4921932445137,9,95,1
28.852384574793465,76.96932157221994,13,10,0
11.394786253191972,75.873166057453,7,95,1
11.308982174061187,75.63629356856083,0,75,1
28.6820267005054,77.42941440894415,22,75,1
26.994697991279637,81.07484970886397,2,75,1
25.606779815441108,85.06379755335355,12,95,1
21.172388410504972,79.138397180346,7,92,1
13.095671330893875,77.55286262618091,19,64,1
26.9308311378148,80.98180037557309,5,95,1
21.237561342467057,79.07823021590474,11,92,1
10.955161502637564,76.95528189555083,23,75,1
11.122055759700014,75.6418647455226,18,85,1
10.05173276681982,76.16876678542636,2,68,1
13.132638747915193,80.27941684185656,9,42,0
26.70494094732467,80.98974447912316,16,95,1
21.107432633686308,72.74396687890446,23,57,1
26.590157868667994,80.22936014420732,17,95,1
12.939772637910465,77.54021506418825,4,54,1
28.614645286913014,77.55559589939666,21,85,1
9.877630650326633,76.23174585983627,16,88,1
17.488449162596975,78.62706823522264,15,95,1
11.314756296926154,75.79891721409093,6,95,1
25.700330733550263,85.09612348968972,20,85,1
25.566243170411994,85.19462658905951,12,95,1
22.667049164421925,75.92351419156512,10,94,1
17.383828719208328,78.48684685499413,14,95,1
18.511494392887705,73.77068202442969,10,86,1
11.269892388277464,75.87906674485089,11,95,1
28.60383389064104,77.05877724021566,13,10,0
13.085291848908136,77.49580753420376,1,54,1
9.802548610693792,76.340457994582,18,78,1
11.060002094561588,77.09375223366581,14,95,1
18.661666850260335,73.74371761375878,20,76,1
11.144804212634954,75.85349785169991,23,75,1
25.450568225222266,85.04457968329343,9,95,1
28.616332281523988,77.57959793243953,19,85,1
22.998116404774795,72.44999215918966,12,67,1
28.59623963269528,77.45728254669129,19,85,1
21.2151603093553,72.78989199709405,21,67,1
26.837638464544114,75.71849652942468,15,87,1
18.41152217739345,73.79220547146052,5,86,1
13.136116699287872,80.24866325514691,3,22,0
17.249817061890226,78.52230334516642,15,95,1
26.52332714080189,80.28603960652163,18,85,1
18.66493176728169,73.81060136067441,20,76,1
21.039918238013183,79.13072036364773,19,82,1
26.842248146144065,75.87388868566117,12,87,1
26.508912262324458,80.44848132410121,5,95,1
22.546518496624824,88.45212480553901,19,79,1
17.36293230056309,78.55668394931001,12,95,1
21.188492160277292,79.00863700102093,13,92,1
26.919478629631442,80.9326172123799,2,75,1
18.500175388297677,73.79921718706184,11,86,1
17.311417498042715,78.40797757459754,4,75,1
19.039071231273233,72.8470458735469,16,46,0
26.432375935118937,80.4015608142881,5,95,1
9.976563761436408,76.20422497012645,22,68,1
17.340164475774657,78.58511744298478,20,85,1
28.74978618760349,77.16645884196518,5,10,0
21.231913538928893,72.72560777737343,13,77,1
28.637400889874236,77.18626892806078,21,5,0
25.54109023793206,85.05947793538832,1,75,1
21.283098740749185,72.97010185137141,2,57,1
22.96738594404925,72.42352854817653,16,67,1
9.862363445806231,76.36731452468605,23,68,1
12.959466538553789,80.13537642845108,8,42,0
11.113910221319172,77.04015006562103,9,95,1
12.854717261054024,77.4459082265032,22,54,1
28.58948538400001,77.32417268170133,5,95,1
10.025976945337849,76.31517898744222,9,88,1
26.59671158085033,80.19501530510357,2,75,1
18.942172511660157,72.73452839597651,23,26,0
22.636178058651854,88.45640760769327,2,69,1
18.94597819250548,72.83221102425259,15,46,0
11.317132499943083,75.8517052260134,2,75,1
26.486249540288924,80.2248521721449,4,75,1
12.83852311783943,77.64885154944507,1,54,1
18.38679955410254,73.79296865674095,0,66,1
13.185125215574999,80.28068715600256,21,32,0
18.93001535658162,72.77098679543853,23,26,0
21.129526959504513,72.69885680806566,15,77,1
26.83772797161249,80.9994065632306,17,95,1
18.491528079989067,73.70981983573814,7,86,1
9.983501575133632,76.2118523421208,2,68,1
17.516022859711605,78.44069055725426,17,95,1
10.960675637350258,76.89716785031948,14,95,1
13.112109518567186,77.52635174194229,19,64,1
11.118037880361209,77.08297025831999,14,95,1
26.77295069532852,75.76152479704248,17,87,1
19.026032939388053,73.01314622609559,17,46,0
17.469668450165397,78.49010817648251,15,95,1
22.450056083846,88.46330681320461,1,69,1
22.902455529687913,72.6660941337368,21,57,1
18.497334305104992,73.94389932711911,16,86,1
26.86238909378808,81.00710431392794,15,95,1
26.91310522224586,80.86361649920069,21,85,1
28.732936037346487,77.14249371772385,19,5,0
19.06461719573142,72.82994690153232,12,46,0
11.217249513475101,75.84369917132979,0,75,1
17.247260749295535,78.36271565776669,5,95,1
22.44793948299994,88.35345198338828,15,89,1
28.78209770936304,77.31271371607603,9,95,1
18.40158316722322,73.95362101524165,7,86,1
11.399045457995847,75.88068100622256,8,95,1
26.899773165245573,80.96331364136884,3,75,1
21.306901093402907,72.97413893524441,17,77,1
11.228202683607599,75.84223801840031,3,75,1
22.52317239367845,88.50672041509304,6,89,1
23.0663105262533,72.66075421281847,18,57,1
28.618298715380707,77.15276202724215,18,5,0
26.54947694022089,80.41145531747162,15,95,1
18.54680056857382,73.70820447487027,18,76,1
18.501476052812983,73.88049706033318,1,66,1
26.501201745573432,80.18590069018597,3,75,1
25.563256358989605,85.1362226135151,16,95,1
22.796278215848986,75.92487429963892,5,94,1
26.88356268321381,75.75992309983394,18,77,1
22.59038217374093,88.22726243859492,5,89,1
12.93954812438203,77.74200278977199,10,74,1
18.933761576432968,72.82586075582121,19,36,0
25.506899476641276,85.00427816218586,0,75,1
21.103397775307148,79.06352522062544,12,92,1
22.428638681028726,88.25302921499869,17,89,1
11.346173087838002,75.90464297616347,16,95,1
19.073444081441313,72.96106369127043,12,46,0
26.410904139067004,80.39026455548756,1,75,1
18.52778044201689,73.75622640021886,21,76,1
22.752906927082307,75.91704956249454,5,94,1
22.70276947183024,75.89488876992024,23,74,1
23.029199231653518,72.54105563145112,13,67,1
26.768559094618446,75.71743466751502,4,67,1
22.71886615708027,88.46004726535556,20,79,1
10.028463875479495,76.12891822145272,19,78,1
12.848442440453278,77.66162197745672,0,54,1
28.615975184370043,77.36798096667087,6,95,1
28.69435758584783,77.06707488983737,23,5,0
10.023572030812884,76.18195221636375,6,88,1
28.72423649166338,77.56910140318044,4,75,1
23.149500637045506,72.46366259279259,17,67,1
26.39983957021858,80.18774792504355,8,95,1
12.945158546496245,77.64459109229476,20,64,1
23.01397515954088,72.631512989104,14,67,1
12.995478174024734,77.53804377964809,11,74,1
28.851883426271236,76.99097943676504,3,5,0
22.86101050009979,75.78937680160426,8,94,1
21.258964719175523,72.68678086391981,18,67,1
21.161811495466743,72.80260678173492,8,77,1
22.433337486830293,88.23929475729896,11,89,1
22.42805726944717,88.3416341089945,14,89,1
26.54546649096036,80.37448548470537,18,85,1
22.607475769210225,75.87200939583192,11,94,1
19.138992760671478,72.83254201649626,11,46,0
22.649350941960346,88.29537920462931,13,89,1
21.09723470139864,72.93421555206514,18,67,1
26.93232795716538,75.80959903719155,6,87,1
28.65225016736272,77.40887943587585,15,95,1
18.54877312105104,73.89581362358209,13,86,1
26.879827930956573,80.96806755482051,11,95,1
12.972073222958274,77.74280089011295,13,74,1
17.352795770925603,78.47464340555047,23,75,1
19.08014635319265,72.8522586250997,14,46,0
28.63835594544305,76.98230155998071,8,10,0
22.990645027799925,72.58358553833932,0,47,0
22.61339763258766,75.78431221897564,15,94,1
28.793665974257845,77.5257431889689,14,95,1
18.54508949134697,73.71816775024456,7,86,1
9.940136995492358,76.40126892062997,21,78,1
12.991305290634033,80.33132917203453,17,42,0
21.23843850151778,72.94293298936856,23,57,1
19.07623610466471,73.01177432972183,12,46,0
11.337733770237579,75.67321760591228,18,85,1
21.231357630218703,72.71896464051679,5,77,1
26.379657656864346,80.46475382244887,14,95,1
21.0679865543956,72.91377690482865,8,77,1
26.824763722189292,81.07684941079711,5,95,1
22.641570690023755,88.25530642607305,20,79,1
22.932864740332487,72.50206591235754,0,47,0
25.504204019359616,85.0846664924761,13,95,1
21.17874688613715,79.20054281730373,2,72,1
28.6519544633828,77.14246174490984,23,5,0
26.802597663408292,80.9908953111148,0,75,1
28.546944131899313,77.4127883097707,9,95,1
26.87055388853301,75.92609917593386,3,67,1
22.6176817507965,88.40977383507256,14,89,1
28.69484761672203,77.3187279401159,18,85,1
27.039885879679375,75.85149712539278,19,77,1
22.686414985285577,75.8806621434361,16,94,1
18.553100411900537,73.80559599061051,21,76,1
27.024236995010867,75.8130208585776,12,87,1
18.379981854034828,73.9745965994646,9,86,1
17.386897817324606,78.39587781230213,19,85,1
13.1114983098769,77.61158979139047,8,74,1
17.452597751794706,78.62108405181498,18,85,1
17.403023116906876,78.42692053555429,0,75,1
17.28763666550292,78.49049536523385,15,95,1
22.942467235521196,72.63194597230043,15,67,1
21.1282108298498,72.92240872818817,2,57,1
13.208085221254656,80.221717563776,7,42,0
18.57578943279849,73.92703003262578,3,66,1
12.822257721399534,77.48092090769086,15,74,1
17.298071976943223,78.46938651153282,11,95,1
26.378478469505556,80.37176785856228,14,95,1
21.149519587485887,79.06817857581865,20,82,1
28.65318840738475,77.54323418237253,17,95,1
10.073202529349864,76.19060115351634,22,68,1
22.491082875735877,88.41346466750558,0,69,1
13.097782394480916,77.47807179159025,8,74,1
17.44516969009086,78.51469654878483,11,95,1
26.52892168671687,80.2924430742683,14,95,1
21.173162838380684,72.82649993736568,7,77,1
19.06496139629314,72.8376449150338,22,26,0
26.824228110013948,80.97130673267804,11,95,1
22.496563913438653,88.43565469784626,19,79,1
21.124506480566367,79.01450171553786,22,72,1
26.908244209619337,75.79914162754334,13,87,1
21.201812116661028,79.1042023294076,8,92,1
26.55135678480239,80.21406970690325,18,85,1
22.708077954735767,88.40261465846191,17,89,1
10.072267937122373,76.13542604328835,11,88,1
22.66970116294427,75.93219316689787,9,94,1
25.60586547101101,85.21759221843168,2,75,1
26.58792745879519,80.18686653875973,17,95,1
26.334641823477877,80.32411273248017,2,75,1
27.02283443835097,75.6959052893909,17,87,1
25.713955606801377,84.99085506775967,22,75,1
10.88657172632093,77.06476657667025,5,95,1
9.945383139172904,76.20365166488655,13,88,1
10.990592075197592,76.88112556093498,17,95,1
25.567777879208393,85.21865225062416,14,95,1
26.571543381867073,80.27493595801073,17,95,1
12.92678343905898,77.70634617922799,5,74,1
17.331205515978844,78.63481477708166,0,75,1
17.423493005769327,78.57886205295853,15,95,1
26.35220558554337,80.21099936577517,15,95,1
26.754670782261787,81.06609065392296,13,95,1
28.780019778892246,76.95905088956319,23,5,0
17.315722616143727,78.36243882236123,16,95,1
17.347745921791283,78.41985194608488,12,95,1
23.106676713467913,72.51186294547225,15,67,1
12.953772388464397,80.20145281271,10,42,0
28.610508990114592,77.50874774888734,15,95,1
11.299635423972637,75.71518742544589,8,95,1
18.637090742925903,73.93698316279699,2,66,1
22.503955262135385,88.40819932606259,3,69,1
18.408092286994908,73.97071561200777,3,66,1
13.152919898160764,80.13775809716343,8,42,0
11.12509381080628,75.63065677942356,11,95,1
19.092186426147435,72.80529230255055,14,46,0
23.123073362892196,72.44546029391844,23,47,0
11.06554455985685,76.85757434518408,1,75,1
22.775007993621504,75.94128296816103,4,74,1
10.867918707786533,76.87953361621437,7,95,1
17.500128708752495,78.60179294108627,23,75,1
21.140126740381756,79.18160266572363,23,72,1
22.657301307130886,75.96822586072595,6,94,1
28.747080349481557,77.46762845685507,9,95,1
26.725731583337158,80.94242322266085,19,85,1
22.782398781050393,75.87627887502941,21,84,1
18.56512282447007,73.75481635266952,18,76,1
10.910366354867541,77.09991678066304,3,75,1
27.051420238069184,75.74631773984234,9,87,1
22.787446154829397,75.84050121836275,11,94,1
23.151389895033194,72.59065377979606,9,67,1
25.587486473121313,85.22034577985677,18,85,1
28.555314143762768,77.32149401011435,17,95,1
26.78618154224835,80.90106983699468,19,85,1
26.9928180809714,80.98576724699655,8,95,1
9.79672275052372,76.28405592502152,12,88,1
21.265714963648286,79.10484925991774,5,92,1
22.5845770106975,75.85106943524052,5,94,1
10.963528532752997,76.94957287308333,15,95,1
26.790444159262684,75.84938701278212,23,67,1
23.117833134527892,72.6695045314862,21,57,1
22.962651233276972,72.50468722519793,19,57,1
22.479698701331618,88.2298405009172,7,89,1
22.660089605376537,75.80186295226336,12,94,1
22.680293909769603,88.35972865978741,10,89,1
22.8198393484432,75.99289117765099,8,94,1
26.81914275926538,75.79549772207362,11,87,1
25.612654373738927,85.19955944635156,22,75,1
17.38765814593385,78.54366721752729,18,85,1
26.32713555205772,80.43662264719744,15,95,1
28.721899671665668,77.24391270539594,2,5,0
21.181059880716376,79.17912140203873,12,92,1
22.726031334850294,75.99908214114686,23,74,1
25.727211386837425,85.24171126632788,5,95,1
28.678998062523526,77.09028257421313,2,5,0
21.23448645585127,72.74947880759679,13,77,1
9.813577933658628,76.3497292674808,5,88,1
22.542527088490758,88.26356400935607,0,69,1
13.040364384540876,77.61688625474615,19,64,1
23.043786012127992,72.68102142783218,13,67,1
26.976325964519557,75.72077159783761,14,87,1
26.38701087738551,80.3114700486197,0,75,1
12.887320197709387,77.515529651081,7,74,1
10.913174485019338,76.92656827752263,17,95,1
28.67032235442145,77.025403324278,12,10,0
28.56647813793457,77.1335291592509,10,10,0
25.576718280606336,85.01423060712459,6,95,1
28.552984847321813,77.47583028339459,18,85,1
17.420273621785014,78.61419934600082,14,95,1
13.166375699545283,80.28955222047915,21,32,0
13.01312091405492,77.63515855947396,16,74,1
12.900786999771958,77.5496160541959,12,74,1
13.034481407077516,80.1356908593164,10,42,0
12.958465666474636,80.39068386720419,8,42,0
19.044623651545006,72.82840398922855,0,26,0
21.111530668594582,72.7663981958356,21,67,1
21.21933335821404,72.84773758903279,21,67,1
26.818964149764373,75.80740426962207,16,87,1
18.394621146907287,73.96254767545605,18,76,1
9.963941140644465,76.19532567739266,8,88,1
19.174294364433386,72.80918393764594,18,36,0
25.51801267253198,85.25143125406066,7,95,1
26.93171465585939,81.06694705412903,20,85,1
21.026967229309435,79.19505990478774,18,82,1
26.934379438347165,80.98689787276285,18,85,1
25.620984588386616,85.17646967192547,0,75,1
26.42494133559603,80.19998413775984,0,75,1
19.20367524030854,72.95960093977183,12,46,0
26.54353970891805,80.40214602346609,7,95,1
17.43602133252495,78.55369819690314,17,95,1
10.879109827891016,76.8674542025607,18,85,1
23.01393666403133,72.54630194459166,9,67,1
11.204022114971774,75.68167093372494,2,75,1
21.27617968576182,72.84968533060136,15,77,1
9.7812515611468,76.39952789764878,21,78,1
26.4891451923981,80.39918225783173,22,75,1
18.952107524577638,72.80984431104619,20,36,0
